id_estudiante;id_curso;n_reprobaciones;id_semestre
23200132;2020903;1;28
23200132;2021098;1;40
23200132;202SW0305;1;31
23200132;202SW0504;1;34
23200132;202SW0702;1;30
23200132;202SW0806;1;34
23200132;202W0307;1;34
23200132;202W0407;1;8
23200132;202W0507;1;30
23200132;202W0701;1;15
23200132;202W0704;1;10
23200132;202W0805;1;18
23200132;202W0807;1;11
23200132;202W0902;1;12
23200132;203230605;1;8
23200132;203230607;1;34
23200132;203231002;1;9
23200132;203C0506;1;18
23200132;205001;1;29
23200132;205006;1;36
23200132;205010;1;39
23200132;207007;1;35
23200132;209001M;1;29
23200132;209007;1;39
23200132;20W0104;1;38
23200132;20W0405;1;18
23200132;20W0506;1;36
23200132;20W0704;1;30
23200132;20W0802;1;30
23200132;INE014;1;32
23200132;INO205;1;31
23200133;2010203;1;40
23200133;2010204;1;33
23200133;2010405;1;29
23200133;2011119;1;38
23200133;20118035;1;11
23200133;20118076;1;40
23200133;20118082;1;40
23200133;20118105;1;29
23200133;201230501;1;39
23200133;2020205;1;9
23200133;2020303;1;12
23200133;2020402;1;14
23200133;2020604;1;11
23200133;2020605;1;36
23200133;2020703;1;19
23200133;2021001;1;37
23200133;2021002;1;29
23200133;202SW0106;1;28
23200133;202SW0506;1;15
23200133;202SW0602;1;12
23200133;202SW0801;1;38
23200133;202SW1001;2;29
23200133;202SW1004;1;15
23200133;202W0602;1;33
23200133;202W0905;1;28
23200133;202W1005;1;15
23200133;203007;1;34
23200133;203230304;1;30
23200133;203230607;1;34
23200133;204004;1;28
23200133;205006;1;37
23200133;205010;1;11
23200133;206009;1;40
23200133;207010;1;35
23200133;208009;1;38
23200133;20W0503;1;38
23200133;20W0506;1;34
23200133;20W0701;1;28
23200133;20W0802;1;40
23200133;20W0904;1;14
23200133;20W0E14;1;35
23200133;INO107;1;36
23200134;2010201;1;31
23200134;2010204;1;30
23200134;2011110;2;38
23200134;2011114;1;7
23200134;2011118;1;29
23200134;20118032;1;27
23200134;201230402;1;35
23200134;201230601;1;12
23200134;201231004;1;36
23200134;2020501;1;32
23200134;2020703;1;17
23200134;2020704;1;8
23200134;2020705;1;10
23200134;2020902;1;8
23200134;202SW0102;1;8
23200134;202SW0107;1;40
23200134;202SW0406;1;16
23200134;202SW0505;1;11
23200134;202SW0506;1;40
23200134;202SW0707;1;35
23200134;202W0604;1;13
23200134;202W0706;1;7
23200134;202W0901;1;38
23200134;202W0908;1;35
23200134;203230502;1;33
23200134;203C0506;1;14
23200134;206008;1;34
23200134;207002;1;35
23200134;207003;1;29
23200134;20W0202;1;28
23200134;20W0301;1;27
23200134;20W0605;1;27
23200134;20W0806;1;15
23200134;20W1005;1;32
23200134;INE017;1;13
23200134;INO107;1;12
23200134;INO108;1;13
23200134;INO201;1;10
23200134;INO202;1;32
23200134;INO205;1;30
23200135;2010301;1;10
23200135;2010305;1;8
23200135;2010402;1;39
23200135;2010805;1;19
23200135;2011002;1;29
23200135;2011117;1;16
23200135;20118054;1;34
23200135;20118092;1;36
23200135;201230401;1;30
23200135;201230604;1;37
23200135;201230901;1;40
23200135;202008;1;36
23200135;2020201;1;13
23200135;2020306;1;35
23200135;2020402;1;17
23200135;2020502;1;32
23200135;2020802;1;39
23200135;2020905;1;32
23200135;202SW0102;1;33
23200135;202SW0104;1;13
23200135;202SW0201;1;28
23200135;202SW0207;1;33
23200135;202SW0402;1;37
23200135;202SW0803;1;36
23200135;202SW0E05;1;15
23200135;202W0305;1;17
23200135;202W0602;1;9
23200135;202W0604;1;11
23200135;202W0805;1;8
23200135;202W0806;1;35
23200135;202W1003;1;9
23200135;203004;2;36
23200135;203006;1;9
23200135;203007;1;30
23200135;203230403;1;32
23200135;203C0506;1;17
23200135;205007;1;33
23200135;205008;2;40
23200135;205009;1;33
23200135;206009;1;13
23200135;20W0103;1;34
23200135;20W0107;1;39
23200135;20W0301;1;30
23200135;20W0305;1;27
23200135;20W0402;1;33
23200135;20W0406;1;40
23200135;20W0601;1;34
23200135;20W0605;1;14
23200135;20W0E13;1;12
23200135;20W1003;1;32
23200135;INE004;1;28
23200135;INE012;1;37
23200135;INE013;1;29
23200135;INE017;1;32
23200135;INO108;1;31
23200136;2010203;2;27
23200136;2010204;1;7
23200136;2010403;1;38
23200136;2010501;1;27
23200136;2011110;1;32
23200136;2011114;1;9
23200136;20118076;1;29
23200136;201206;1;17
23200136;201230302;1;36
23200136;201230401;1;40
23200136;201230501;1;16
23200136;201230502;1;30
23200136;201230505;1;32
23200136;201230506;1;27
23200136;201230602;1;28
23200136;201230603;1;29
23200136;201230902;1;28
23200136;201230905;1;27
23200136;201231005;1;16
23200136;201231006;1;9
23200136;202004;1;31
23200136;202009;1;8
23200136;2020304;1;31
23200136;2020401;1;38
23200136;2021002;1;27
23200136;2021005;1;29
23200136;202SW0305;1;32
23200136;202SW0503;1;38
23200136;202SW0605;1;30
23200136;202SW0606;1;38
23200136;202W0503;1;13
23200136;202W0506;1;37
23200136;202W0908;1;31
23200136;202W1002;1;15
23200136;203001;1;39
23200136;203004;1;30
23200136;203230602;1;35
23200136;203230701;1;8
23200136;203230803;1;38
23200136;203230902;1;34
23200136;205009;1;32
23200136;207002;1;28
23200136;207003;1;33
23200136;20W0202;1;32
23200136;20W0203;1;32
23200136;20W0E12;1;30
23200136;20W0E14;1;11
23200136;20W1002;1;7
23200136;20W1003;1;29
23200136;INO208;1;17
23200137;201009;1;28
23200137;2010405;1;32
23200137;2010503;1;36
23200137;201101;1;31
23200137;20118076;1;7
23200137;201230403;1;36
23200137;202001;1;16
23200137;2020102;1;38
23200137;2020304;1;39
23200137;2020501;1;36
23200137;2020602;1;34
23200137;2020799;1;34
23200137;2020899;1;27
23200137;202SW0406;1;29
23200137;202SW0703;1;11
23200137;202SW0803;1;27
23200137;202SW0807;1;34
23200137;202W0506;1;29
23200137;202W0603;1;18
23200137;202W0606;1;10
23200137;202W0703;1;27
23200137;202W0704;1;28
23200137;202W0805;1;28
23200137;202W1004;1;35
23200137;203004;1;30
23200137;203007;1;29
23200137;203230306;1;8
23200137;203230404;1;11
23200137;203230904;1;40
23200137;203C1004;1;39
23200137;20W0105;1;12
23200137;20W0207;1;10
23200137;20W0302;1;38
23200137;20W0406;1;10
23200137;20W0506;1;32
23200137;20W0E03;1;38
23200137;20W0E10;1;13
23200137;20W0E13;1;7
23200137;20W1003;1;33
23200137;INO201;1;32
23200139;2010204;1;30
23200139;2010301;1;15
23200139;2010405;1;29
23200139;20118033;1;37
23200139;20118041;1;32
23200139;20118044;1;33
23200139;20118061;2;37
23200139;20118081;1;14
23200139;201207;1;17
23200139;201230303;1;9
23200139;201230304;1;14
23200139;201230402;1;17
23200139;201230404;1;36
23200139;201230601;1;34
23200139;201230706;2;37
23200139;201230803;1;38
23200139;202001;1;27
23200139;202007;1;34
23200139;2020101;1;34
23200139;2020502;1;10
23200139;2020602;1;30
23200139;2020701;1;9
23200139;2020705;1;40
23200139;2020798;1;34
23200139;2020799;1;32
23200139;2021001;1;10
23200139;2021002;1;39
23200139;"202SW0
E02";2;33
23200139;202SW0102;1;31
23200139;202SW0601;1;36
23200139;202SW0706;1;33
23200139;202SW0907;1;15
23200139;202SW0E05;1;30
23200139;202W0908;1;35
23200139;206009;1;14
23200139;206010;2;36
23200139;209006;1;29
23200139;20W0102;1;17
23200139;20W0202;1;37
23200139;20W0207;1;29
23200139;20W0405;1;7
23200139;20W0505;1;34
23200139;20W0701;1;33
23200139;20W0704;1;15
23200139;20W0E04;1;11
23200139;20W0E15;1;31
23200139;INE010;1;27
23200139;INE015;1;38
23200139;INO101;1;7
23200140;2010902;1;9
23200140;2011002;1;33
23200140;201104;1;32
23200140;20118036;1;36
23200140;20118063;1;39
23200140;20118077;1;35
23200140;20118083;1;33
23200140;20118104;1;39
23200140;201230502;2;34
23200140;2020101;1;37
23200140;2020105;1;37
23200140;2020202;1;36
23200140;2020206;1;37
23200140;2020502;1;30
23200140;2020603;1;28
23200140;2021099;1;31
23200140;202SW0203;1;34
23200140;202SW0306;1;19
23200140;202SW0601;1;32
23200140;202SW0701;1;39
23200140;202SW0905;2;31
23200140;202SW1002;1;38
23200140;202SW1004;1;37
23200140;202W0406;1;7
23200140;202W0706;1;35
23200140;202W1006;1;18
23200140;203230401;1;27
23200140;203230403;1;35
23200140;203231002;1;27
23200140;205009;1;8
23200140;206007;1;37
23200140;206010;1;28
23200140;207002;1;28
23200140;207003;1;35
23200140;207009;1;28
23200140;20W0301;1;35
23200140;20W0604;1;14
23200140;20W0804;1;38
23200140;INE006;1;30
23200140;INE017;1;30
23200140;INO108;1;34
23200142;2010302;1;16
23200142;2010504;1;40
23200142;2010601;1;32
23200142;2011001;1;12
23200142;20118031;2;34
23200142;20118044;1;10
23200142;20118075;1;30
23200142;201230305;1;33
23200142;201230704;1;40
23200142;201230906;1;33
23200142;201231003;1;15
23200142;2020103;1;37
23200142;2020302;1;35
23200142;2020303;1;18
23200142;2020402;1;18
23200142;2020502;1;11
23200142;2020703;2;39
23200142;2020704;1;40
23200142;2020899;1;37
23200142;202SW0207;1;29
23200142;202SW0401;1;33
23200142;202SW0403;1;15
23200142;202SW0605;1;33
23200142;202SW0705;1;16
23200142;202SW0806;1;28
23200142;202SW0E09;1;29
23200142;202SW1003;1;16
23200142;202W0301;1;35
23200142;202W0801;1;31
23200142;202W0804;1;38
23200142;202W1002;1;10
23200142;202W1004;1;13
23200142;203230503;2;17
23200142;203230706;1;30
23200142;206009;1;16
23200142;207009;1;33
23200142;209005M;1;15
23200142;209008;2;37
23200142;20W0102;1;36
23200142;20W0105;1;27
23200142;20W0406;1;30
23200142;20W0506;1;36
23200142;20W0804;1;38
23200142;20W0E03;1;12
23200142;20W0E05;1;30
23200142;20W0E15;1;37
23200142;INE002;1;32
23200142;INE007;1;39
23200143;2010404;1;11
23200143;2010502;1;40
23200143;2010507;1;38
23200143;2011106;2;33
23200143;2011114;1;37
23200143;2011115;1;28
23200143;2011118;1;31
23200143;20118057;1;40
23200143;201230301;1;30
23200143;201230602;1;12
23200143;201231001;1;33
23200143;201231006;1;35
23200143;2020304;1;36
23200143;2020903;1;30
23200143;2020904;1;28
23200143;202SW0204;1;28
23200143;202SW0601;1;35
23200143;202SW0804;1;30
23200143;202SW0904;1;7
23200143;202W0605;1;40
23200143;202W0801;1;9
23200143;202W0807;1;9
23200143;202W0901;1;37
23200143;202W1001;1;36
23200143;203001;1;29
23200143;203230602;1;32
23200143;207010;1;18
23200143;209007;1;39
23200143;20W0105;1;33
23200143;20W0201;1;34
23200143;20W0305;1;31
23200143;20W0704;1;33
23200143;20W0802;1;35
23200143;20W0E01;1;32
23200143;20W0E04;1;36
23200143;20W0E06;1;39
23200143;20W0E08;1;13
23200143;INE015;2;33
23200143;INE016;3;37
23200143;INE017;1;12
23200143;INO201;1;15
23200144;2010207;1;27
23200144;2010504;1;15
23200144;2010705;1;38
23200144;2011107;1;31
23200144;2011109;1;38
23200144;20118055;1;39
23200144;20118065;1;16
23200144;20118071;1;18
23200144;20118086;1;29
23200144;20118093;1;38
23200144;20118096;1;40
23200144;201206;1;32
23200144;201230601;1;36
23200144;201230603;1;27
23200144;201230802;1;18
23200144;201230902;1;32
23200144;201231002;1;31
23200144;201231003;1;9
23200144;2020402;1;37
23200144;2020406;1;19
23200144;2020601;1;30
23200144;2020703;3;34
23200144;2020798;1;28
23200144;2020903;1;7
23200144;2021004;1;30
23200144;202SW0504;1;29
23200144;202SW0505;1;39
23200144;202SW0602;1;30
23200144;202SW0801;1;34
23200144;202SW0E05;1;13
23200144;202SW0E09;1;34
23200144;202W0505;1;34
23200144;202W0802;1;27
23200144;203230303;1;38
23200144;203230305;1;31
23200144;203230401;1;13
23200144;203230501;1;30
23200144;203230504;1;37
23200144;203230603;1;10
23200144;203230802;1;32
23200144;203230804;1;35
23200144;204007;1;36
23200144;207010;1;36
23200144;208003;1;16
23200144;208009;1;31
23200144;20W0101;1;32
23200144;20W0804;1;37
23200144;INE004;1;13
23200144;INO103;1;33
23200145;201004;1;29
23200145;2010205;1;36
23200145;2010301;1;30
23200145;2010302;1;37
23200145;2010405;1;11
23200145;2010605;1;37
23200145;2010607;1;17
23200145;201105;1;36
23200145;201106;1;39
23200145;20118076;1;32
23200145;20118092;1;14
23200145;20118096;1;7
23200145;201205;1;12
23200145;201230403;1;12
23200145;201230504;1;34
23200145;201230705;1;34
23200145;201230905;1;9
23200145;202001;1;27
23200145;202008;1;13
23200145;2020401;1;8
23200145;2020505;2;35
23200145;2020805;1;19
23200145;2021001;2;36
23200145;202SW0501;2;39
23200145;202SW0E01;1;36
23200145;202SW0E08;1;14
23200145;202W0406;1;40
23200145;202W0501;1;9
23200145;202W0506;1;27
23200145;202W0602;1;29
23200145;202W0605;1;19
23200145;202W0701;2;31
23200145;202W0702;1;31
23200145;202W0806;1;13
23200145;202W0807;1;38
23200145;202W0808;1;37
23200145;202W1005;1;39
23200145;203230302;1;16
23200145;203230405;1;31
23200145;203230502;1;37
23200145;203230704;1;38
23200145;203C0506;1;28
23200145;204002;1;36
23200145;206009;1;28
23200145;206010;1;30
23200145;20W0204;1;27
23200145;20W0406;1;13
23200145;20W0601;1;32
23200145;20W0904;1;19
23200145;20W0E10;1;33
23200145;INE004;1;32
23200145;INE010;1;16
23200145;INO201;1;32
23200146;2010204;1;11
23200146;2010707;1;34
23200146;2011101;1;31
23200146;2011103;1;29
23200146;20118051;1;35
23200146;20118066;1;28
23200146;20118094;1;9
23200146;20118105;1;37
23200146;201206;1;7
23200146;201207;1;40
23200146;201209;1;37
23200146;201230306;1;35
23200146;201230501;1;27
23200146;201230502;1;30
23200146;201230505;1;37
23200146;201230802;1;9
23200146;201230805;1;35
23200146;201230906;1;7
23200146;201231005;1;38
23200146;202004;1;13
23200146;2020302;1;36
23200146;2020305;1;10
23200146;2020503;1;33
23200146;2020505;2;39
23200146;2020799;1;32
23200146;2020802;1;15
23200146;202SW0305;1;31
23200146;202SW0506;1;18
23200146;202SW0703;1;34
23200146;202SW0804;1;36
23200146;202SW0902;1;38
23200146;202SW0903;1;7
23200146;202SW0E05;1;39
23200146;202SW1003;1;32
23200146;202W0407;1;16
23200146;202W0601;2;40
23200146;202W0602;1;9
23200146;202W0604;1;8
23200146;203005;2;19
23200146;203230301;1;33
23200146;203230307;1;28
23200146;203230403;1;37
23200146;203230503;1;33
23200146;203230904;1;11
23200146;204006;1;8
23200146;205001;1;19
23200146;205007;1;40
23200146;206001;1;38
23200146;206007;1;39
23200146;208001;1;27
23200146;209001M;1;33
23200146;20W0102;1;32
23200146;20W0304;1;37
23200146;20W0403;1;35
23200146;20W0601;1;34
23200146;20W0801;1;36
23200146;20W0E12;1;11
23200146;INE005;1;12
23200146;INE009;1;34
23200146;INO108;1;39
23200146;INO202;1;28
23200147;2010204;1;27
23200147;2010207;1;31
23200147;2010301;1;31
23200147;2010302;1;15
23200147;2010303;2;16
23200147;2010403;1;39
23200147;2010405;1;32
23200147;2010805;1;13
23200147;2011104;1;14
23200147;2011115;1;36
23200147;20118031;1;36
23200147;20118066;1;12
23200147;20118067;1;15
23200147;20118074;1;17
23200147;20118075;1;7
23200147;20118092;1;29
23200147;201204;1;35
23200147;201206;1;35
23200147;201230404;1;19
23200147;201230604;1;28
23200147;202008;1;9
23200147;2020104;1;14
23200147;2020205;1;34
23200147;2020306;1;8
23200147;2020406;1;10
23200147;2020603;1;29
23200147;2020703;1;19
23200147;2020904;1;33
23200147;202SW0103;1;27
23200147;202SW0106;1;34
23200147;202SW0301;1;30
23200147;202SW0304;1;10
23200147;202SW0306;1;10
23200147;202SW0406;1;32
23200147;202SW0903;1;34
23200147;202SW1003;1;29
23200147;202W0905;1;18
23200147;203006;1;36
23200147;203230307;1;40
23200147;203230403;1;34
23200147;203230601;1;8
23200147;203230603;1;31
23200147;203230706;1;34
23200147;203C1004;1;11
23200147;204004;1;32
23200147;204006;1;34
23200147;20W0101;1;28
23200147;20W0102;1;30
23200147;20W0105;1;35
23200147;20W0207;1;34
23200147;20W0702;1;30
23200147;20W0704;1;17
23200147;20W0801;1;33
23200147;20W0803;1;9
23200147;20W0901;1;34
23200147;INE003;1;38
23200147;INE015;1;11
23200147;INE016;1;35
23200147;INO202;1;18
23200147;INO205;1;31
23200148;2010204;1;7
23200148;2010502;1;27
23200148;2010504;1;28
23200148;2010506;1;36
23200148;2010606;1;35
23200148;2010707;1;28
23200148;2010904;1;38
23200148;20118036;2;40
23200148;20118052;1;35
23200148;20118087;1;27
23200148;20118102;1;15
23200148;201204;1;29
23200148;201211;1;35
23200148;201230402;1;31
23200148;201230404;1;40
23200148;201230506;1;37
23200148;201230802;1;16
23200148;201231006;1;36
23200148;2020104;1;36
23200148;2020304;1;11
23200148;2020402;1;33
23200148;2020406;1;31
23200148;2020502;1;38
23200148;2020601;1;32
23200148;2020605;1;27
23200148;202SW0107;1;12
23200148;202SW0205;1;37
23200148;202SW0301;1;18
23200148;202SW0303;1;28
23200148;202SW0305;1;31
23200148;202SW0603;1;35
23200148;202SW0705;1;38
23200148;202SW1003;1;7
23200148;202W0501;1;32
23200148;202W0505;2;31
23200148;202W0804;1;8
23200148;202W0808;1;16
23200148;202W1005;1;37
23200148;203001;1;27
23200148;203230402;1;37
23200148;204002;1;29
23200148;205001;1;14
23200148;207003;1;8
23200148;20W0107;1;10
23200148;20W0204;1;17
23200148;20W0404;1;37
23200148;INE002;1;16
23200148;INE003;1;30
23200148;INO204;1;13
23200150;2011104;1;32
23200150;2011110;1;19
23200150;2011118;1;28
23200150;20118035;1;19
23200150;20118041;1;18
23200150;20118044;1;15
23200150;20118065;1;30
23200150;20118092;1;28
23200150;201230301;1;28
23200150;201230303;1;11
23200150;201230602;1;35
23200150;201230702;1;31
23200150;201231001;1;9
23200150;202009;1;33
23200150;2020105;1;27
23200150;2020305;1;12
23200150;2020501;1;17
23200150;202SW0103;1;39
23200150;202SW0202;1;34
23200150;202SW0507;1;28
23200150;202SW0804;1;18
23200150;202SW0907;1;11
23200150;202SW1006;1;38
23200150;202W0303;1;7
23200150;203230302;1;40
23200150;203230306;1;33
23200150;203230405;1;37
23200150;203230602;1;30
23200150;203230604;1;39
23200150;203230805;1;11
23200150;204004;1;29
23200150;205001;1;28
23200150;205007;1;40
23200150;205008;1;29
23200150;206010;1;31
23200150;20W0206;1;31
23200150;20W0302;2;36
23200150;20W0406;1;37
23200150;20W0705;1;7
23200150;20W0E13;1;27
23200150;INE006;1;36
23200150;INE007;1;27
23200150;INE009;1;32
23200150;INO107;1;14
23200150;INO204;1;16
23200151;201004;1;33
23200151;2010104;1;7
23200151;2010203;1;38
23200151;2010206;1;8
23200151;2010506;1;17
23200151;201101;2;31
23200151;20118035;1;28
23200151;20118075;1;9
23200151;201230501;1;32
23200151;201230503;1;35
23200151;201230801;1;39
23200151;201230802;1;33
23200151;201230806;1;8
23200151;201230901;1;37
23200151;201230902;1;19
23200151;202003;1;35
23200151;2020502;1;27
23200151;2020505;1;30
23200151;2020703;1;12
23200151;2020804;1;8
23200151;202SW0702;1;37
23200151;202SW0903;1;27
23200151;202SW0907;1;15
23200151;202SW0E01;1;18
23200151;202W0805;1;12
23200151;202W0904;1;28
23200151;203004;1;16
23200151;203005;1;38
23200151;203230402;1;34
23200151;203230503;1;16
23200151;203230505;1;7
23200151;203230703;1;34
23200151;203230802;1;35
23200151;203230903;1;40
23200151;203231002;1;30
23200151;204004;1;14
23200151;205009;1;31
23200151;205010;1;29
23200151;206009;1;16
23200151;20W0101;1;28
23200151;20W0202;1;31
23200151;20W0305;1;36
23200151;20W0504;1;33
23200151;20W0804;1;15
23200151;20W0901;1;31
23200151;20W0E04;1;8
23200151;20W1002;1;32
23200151;INE012;1;30
23200151;INO108;1;40
23200152;2010301;1;39
23200152;2010302;1;30
23200152;2010507;1;40
23200152;2010707;1;27
23200152;2011117;1;16
23200152;2011118;1;12
23200152;20118065;1;33
23200152;20118087;1;30
23200152;201210;1;33
23200152;201230401;1;36
23200152;201230603;1;34
23200152;201230604;1;34
23200152;201230605;1;17
23200152;201230703;1;14
23200152;201230906;1;15
23200152;202008;1;31
23200152;2020302;1;34
23200152;2020303;1;27
23200152;2020704;1;36
23200152;2020804;1;12
23200152;2020902;1;35
23200152;2020903;1;40
23200152;2021002;1;28
23200152;202SW0605;1;40
23200152;202SW1005;1;37
23200152;202W0303;1;30
23200152;202W0503;1;7
23200152;202W1002;1;37
23200152;203001;1;7
23200152;203005;1;36
23200152;203006;1;32
23200152;203230607;1;40
23200152;203230701;1;13
23200152;203230802;1;35
23200152;203230904;1;13
23200152;205009;1;29
23200152;206007;1;16
23200152;206010;1;36
23200152;207003;1;7
23200152;20W0506;1;40
23200152;20W0601;1;10
23200152;20W0701;1;37
23200152;20W0E10;1;28
23200152;20W0E12;1;38
23200152;20W0E13;1;9
23200152;INE016;1;32
23200153;2010303;1;18
23200153;2010305;1;33
23200153;2010501;1;30
23200153;2010702;1;39
23200153;201101;1;15
23200153;2011107;1;32
23200153;20118031;2;39
23200153;20118077;1;27
23200153;20118085;1;36
23200153;201206;1;9
23200153;201230302;2;27
23200153;201230406;1;17
23200153;201230702;1;11
23200153;201230706;1;34
23200153;201230806;1;30
23200153;2020402;1;32
23200153;2020506;1;38
23200153;2020603;1;32
23200153;2020604;1;28
23200153;2020605;1;14
23200153;2020804;1;34
23200153;2021002;1;34
23200153;202SW0103;1;40
23200153;202SW0902;1;17
23200153;202SW0E08;1;17
23200153;202W0306;1;33
23200153;202W0507;1;37
23200153;202W0907;1;38
23200153;202W1003;1;34
23200153;203007;1;15
23200153;203230706;1;15
23200153;203230805;2;39
23200153;203230903;1;8
23200153;206007;1;37
23200153;206011;1;10
23200153;209006;1;36
23200153;20W0202;1;12
23200153;20W0504;1;33
23200153;20W0E12;1;37
23200153;20W1002;1;36
23200153;INE002;1;34
23200153;INE010;1;39
23200153;INO103;1;36
23200153;INO107;1;19
23200154;2010205;1;32
23200154;2010206;1;14
23200154;2010304;1;17
23200154;2011105;1;30
23200154;20118037;1;36
23200154;20118051;1;34
23200154;20118052;1;27
23200154;20118067;1;38
23200154;20118074;1;18
23200154;20118077;1;35
23200154;201210;1;36
23200154;201211;1;32
23200154;201230304;1;32
23200154;201230703;1;30
23200154;201231005;1;29
23200154;2020503;1;40
23200154;2020605;1;40
23200154;202SW0103;1;28
23200154;202SW0306;1;34
23200154;202SW0603;1;38
23200154;202SW0706;1;29
23200154;202SW0805;1;7
23200154;202SW1005;1;28
23200154;202W0303;1;17
23200154;202W0901;1;10
23200154;203007;1;19
23200154;203230606;1;10
23200154;203230802;2;17
23200154;203230904;1;13
23200154;203231003;1;14
23200154;204001;1;18
23200154;204007;1;11
23200154;205001;1;10
23200154;205006;2;34
23200154;205010;1;39
23200154;207008;1;28
23200154;208008;1;39
23200154;20W0101;1;35
23200154;20W0106;1;27
23200154;20W0201;1;39
23200154;20W0303;1;30
23200154;20W0304;1;9
23200154;20W0502;1;18
23200154;20W0503;1;34
23200154;20W0E10;1;38
23200154;INE001;1;32
23200154;INE006;1;8
23200154;INE008;1;37
23200154;INE013;1;31
23200154;INE017;1;28
23200154;INO202;1;37
23200155;201004;2;37
23200155;2010205;1;39
23200155;2010405;1;11
23200155;20118036;1;34
23200155;20118056;1;38
23200155;20118066;1;34
23200155;20118093;1;27
23200155;201209;1;16
23200155;201230301;1;33
23200155;201230304;2;37
23200155;201230305;1;28
23200155;201230401;1;34
23200155;201230606;1;30
23200155;201230705;1;31
23200155;201230901;1;18
23200155;201230903;1;18
23200155;202004;1;39
23200155;202008;1;35
23200155;2020304;1;11
23200155;2020701;1;27
23200155;2020903;1;32
23200155;2020904;1;34
23200155;2021002;1;17
23200155;2021005;1;33
23200155;202SW0501;2;37
23200155;202SW0703;2;38
23200155;202SW0705;1;15
23200155;202SW0801;1;12
23200155;202SW0902;1;11
23200155;202SW0905;1;11
23200155;202W0306;1;27
23200155;202W0407;1;10
23200155;202W0501;1;28
23200155;202W0502;1;36
23200155;202W0805;1;39
23200155;203230304;1;29
23200155;203230704;1;19
23200155;203230904;1;27
23200155;203231003;1;39
23200155;203C1004;1;28
23200155;205007;1;7
23200155;206007;1;16
23200155;207008;1;40
23200155;20W0302;1;36
23200155;20W0401;1;16
23200155;20W0404;1;33
23200155;20W0505;1;38
23200155;20W0E06;1;38
23200155;INE001;1;17
23200156;2010703;1;34
23200156;2010901;1;31
23200156;2011001;1;14
23200156;201101;1;12
23200156;2011117;1;29
23200156;2011118;1;38
23200156;20118036;2;30
23200156;20118065;1;16
23200156;20118097;1;12
23200156;201204;1;29
23200156;201206;1;8
23200156;201210;1;8
23200156;201230503;1;31
23200156;201230504;1;40
23200156;201230601;1;19
23200156;201230703;1;29
23200156;202001;1;34
23200156;202003;1;10
23200156;2020103;1;38
23200156;2020202;1;35
23200156;2020203;1;10
23200156;2020206;1;40
23200156;2020306;1;40
23200156;2020502;1;35
23200156;2020799;1;36
23200156;2020903;1;38
23200156;202SW0207;1;39
23200156;202SW0604;1;29
23200156;202SW0706;1;8
23200156;202W0301;1;27
23200156;202W0404;1;18
23200156;202W0603;1;38
23200156;202W0702;1;39
23200156;203001;1;17
23200156;203230504;1;14
23200156;203230705;1;40
23200156;205008;1;17
23200156;206008;1;33
23200156;206011;1;39
23200156;208008;1;7
23200156;20W0305;1;32
23200156;20W0504;1;9
23200156;20W0601;1;17
23200156;20W0702;1;40
23200156;20W0801;1;11
23200156;20W0E06;1;30
23200156;20W1003;1;27
23200156;INE015;1;27
23200157;2010205;2;31
23200157;2010305;1;29
23200157;2010503;1;33
23200157;2010607;1;39
23200157;2010706;1;37
23200157;2010707;1;8
23200157;2011105;1;28
23200157;2011118;1;29
23200157;20118032;1;37
23200157;20118056;1;30
23200157;20118082;1;40
23200157;201209;1;39
23200157;201230302;1;36
23200157;201230503;1;37
23200157;201230603;1;40
23200157;201230703;1;37
23200157;201231006;1;8
23200157;202001;1;33
23200157;202007;1;31
23200157;202008;1;34
23200157;2020705;2;35
23200157;2021002;1;34
23200157;202SW0306;1;28
23200157;202SW0405;1;9
23200157;202SW0601;1;17
23200157;202SW0805;1;14
23200157;202SW0903;1;29
23200157;202W0305;1;31
23200157;202W0607;1;34
23200157;202W1002;1;19
23200157;203005;1;17
23200157;203007;1;16
23200157;203230402;1;40
23200157;203230701;1;10
23200157;203C0506;1;34
23200157;205009;1;30
23200157;206009;1;28
23200157;206010;1;34
23200157;208001;1;8
23200157;208003;2;12
23200157;20W0401;1;34
23200157;20W0502;1;15
23200157;20W0E08;1;7
23200157;20W0E12;1;31
23200157;INE007;1;34
23200157;INO207;1;31
23200158;2010207;1;37
23200158;2010303;1;11
23200158;2010603;1;11
23200158;2010707;1;40
23200158;20118047;1;32
23200158;20118064;1;11
23200158;20118085;1;35
23200158;20118093;1;33
23200158;201203M;1;38
23200158;201204;2;38
23200158;201230301;1;19
23200158;201230401;1;18
23200158;201230405;1;37
23200158;201230406;1;27
23200158;201230506;1;10
23200158;201231003;1;14
23200158;202001;1;11
23200158;2020303;1;10
23200158;2020304;1;34
23200158;2020602;1;28
23200158;2020703;1;8
23200158;2020704;1;40
23200158;2021001;2;32
23200158;202SW0104;1;37
23200158;202SW0107;1;12
23200158;202SW0301;1;30
23200158;202SW0506;1;18
23200158;202SW0604;1;33
23200158;202SW0702;1;15
23200158;202SW0E01;1;19
23200158;202SW0E03;1;38
23200158;202W0306;1;13
23200158;202W0605;1;29
23200158;202W0903;1;33
23200158;202W0907;1;35
23200158;203007;1;12
23200158;203230605;1;30
23200158;203230701;1;16
23200158;203230704;2;37
23200158;205009;1;36
23200158;205010;1;33
23200158;206009;1;39
23200158;206010;1;29
23200158;208008;1;39
23200158;209007;1;9
